neighborhood,neighborhood_ascii,lat,lng,city_name,city_id,state_name,state_id,source,timezone,zips,county_fips,county_name,id
Old Fourth Ward,Old Fourth Ward,33.76456,-84.37088,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30308 30312,13121,Fulton,184001366011289
Downtown,Downtown,33.75925,-84.39102,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30334 30303 30308 30313,13121,Fulton,184001366011290
Georgia Tech,Georgia Tech,33.77711,-84.3981,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30332 30318 30313,13121,Fulton,184001366011291
Home Park,Home Park,33.78484,-84.40223,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30318,13121,Fulton,184001366011292
Midtown,Midtown,33.78247,-84.38208,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30309 30308,13121,Fulton,184001366011293
Ansley Park,Ansley Park,33.79582,-84.37855,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30309,13121,Fulton,184001366011294
Brookwood,Brookwood,33.80113,-84.39701,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30309 30318,13121,Fulton,184001366011295
Ardmore,Ardmore,33.80537,-84.39725,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30309,13121,Fulton,184001366011296
Hanover West,Hanover West,33.82205,-84.43345,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30327,13121,Fulton,184001366011297
Fairburn Mays,Fairburn Mays,33.74049,-84.51075,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331,13121,Fulton,184001366011298
Fairburn Tell,Fairburn Tell,33.68131,-84.51965,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331,13121,Fulton,184001366011299
Princeton Lakes,Princeton Lakes,33.66333,-84.51156,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331 30344,13121,Fulton,184001366011300
Wesley Battle,Wesley Battle,33.827,-84.43066,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30327,13121,Fulton,184001366011301
North Buckhead,North Buckhead,33.86345,-84.36966,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30326 30342,13121,Fulton,184001366011302
Lake Claire,Lake Claire,33.76531,-84.3265,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30307,13089,DeKalb,184001366011303
Kirkwood,Kirkwood,33.75303,-84.32411,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30317,13089,DeKalb,184001366011304
Mt. Paran/Northside,Mt. Paran/Northside,33.86762,-84.42305,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30327,13121,Fulton,184001366011305
East Chastain Park,East Chastain Park,33.86796,-84.38402,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30342,13121,Fulton,184001366011306
Pine Hills,Pine Hills,33.83599,-84.3539,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30324,13121,Fulton,184001366011307
Paces,Paces,33.84898,-84.44829,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30327,13121,Fulton,184001366011308
Atlanta Industrial Park,Atlanta Industrial Park,33.79885,-84.49665,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331,13121,Fulton,184001366011309
Bankhead/Bolton,Bankhead/Bolton,33.78701,-84.50484,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331,13121,Fulton,184001366011310
Carroll Heights,Carroll Heights,33.77651,-84.50788,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331,13121,Fulton,184001366011311
Brookhaven,Brookhaven,33.86807,-84.35305,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30319,13121,Fulton,184001366011312
Druid Hills,Druid Hills,33.77533,-84.33911,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30307 30306,13089,DeKalb,184001366011313
Chattahoochee,Chattahoochee,33.80662,-84.48908,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30318,13121,Fulton,184001366011314
English Park,English Park,33.79239,-84.49124,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331,13121,Fulton,184001366011315
Bakers Ferry,Bakers Ferry,33.75493,-84.5297,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331,13121,Fulton,184001366011316
Oakland,Oakland,33.74804,-84.38001,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30312,13121,Fulton,184001366011317
Atlantic Station,Atlantic Station,33.79187,-84.39809,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30363,13121,Fulton,184001366011318
Carey Park,Carey Park,33.78667,-84.47164,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30318,13121,Fulton,184001366011319
Regency Trace,Regency Trace,33.70764,-84.54074,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331,13121,Fulton,184001366011320
Horseshoe Community,Horseshoe Community,33.72063,-84.49869,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30311,13121,Fulton,184001366011321
State Facility,State Facility,33.72243,-84.35779,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30316,13121,Fulton,184001366011322
South Oakes At Cascade,South Oakes At Cascade,33.71803,-84.51142,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331,13121,Fulton,184001366011323
Buckhead Heights,Buckhead Heights,33.84898,-84.35689,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30326,13121,Fulton,184001366011324
Arlington Estates,Arlington Estates,33.69144,-84.54064,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331,13121,Fulton,184001366011325
Midwest Cascade,Midwest Cascade,33.72679,-84.53717,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331,13121,Fulton,184001366011326
Chastain Park,Chastain Park,33.87187,-84.3979,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30327 30342,13121,Fulton,184001366011327
Mt. Paran Parkway,Mt. Paran Parkway,33.87583,-84.41944,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30327,13121,Fulton,184001366011328
Old Fairburn Village,Old Fairburn Village,33.71243,-84.50906,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331,13121,Fulton,184001366011329
Cascade Green,Cascade Green,33.7134,-84.50308,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331,13121,Fulton,184001366011330
Perkerson,Perkerson,33.68819,-84.40852,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30315,13121,Fulton,184001366011331
Glenrose Heights,Glenrose Heights,33.66908,-84.39024,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30354,13121,Fulton,184001366011332
Edmund Park,Edmund Park,33.79467,-84.34195,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30306,13089,DeKalb,184001366011333
Huntington,Huntington,33.6613,-84.52727,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30331,13121,Fulton,184001366011334
Morningside/Lenox Park,Morningside/Lenox Park,33.79933,-84.3564,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30306 30324,13121,Fulton,184001366011335
Virginia Highland,Virginia Highland,33.78145,-84.35842,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30306,13121,Fulton,184001366011336
East Atlanta,East Atlanta,33.73497,-84.33705,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30316,13089,DeKalb,184001366011337
East Lake,East Lake,33.74575,-84.30079,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30317,13089,DeKalb,184001366011338
The Villages At East Lake,The Villages At East Lake,33.74342,-84.31509,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30317,13089,DeKalb,184001366011339
Grove Park,Grove Park,33.77401,-84.44408,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30318 30314,13121,Fulton,184001366011340
Chosewood Park,Chosewood Park,33.71676,-84.37313,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30315,13121,Fulton,184001366011341
Audobon Forest,Audobon Forest,33.73169,-84.4713,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30311,13121,Fulton,184001366011342
Peyton Heights,Peyton Heights,33.73449,-84.47912,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30311,13121,Fulton,184001366011343
Armour,Armour,33.81142,-84.37702,Atlanta,1840013660,Georgia,GA,polygon,America/New_York,30324,13121,Fulton,184001366011344
Abell,Abell,39.32595,-76.61139,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21218,24510,Baltimore,184000159211100
Allendale,Allendale,39.28993,-76.68154,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21229,24510,Baltimore,184000159211101
Arcadia,Arcadia,39.33385,-76.56774,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21214 21206,24510,Baltimore,184000159211102
Arlington,Arlington,39.34863,-76.68274,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21215,24510,Baltimore,184000159211103
Armistead Gardens,Armistead Gardens,39.30734,-76.55145,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21205,24510,Baltimore,184000159211104
Ashburton,Ashburton,39.32823,-76.6717,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21215,24510,Baltimore,184000159211105
Baltimore Highlands,Baltimore Highlands,39.29342,-76.5661,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21224,24510,Baltimore,184000159211106
Patterson Park Neighborhood,Patterson Park Neighborhood,39.29269,-76.57471,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21224,24510,Baltimore,184000159211107
Barclay,Barclay,39.31472,-76.61233,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21218,24510,Baltimore,184000159211108
Barre Circle,Barre Circle,39.28498,-76.62788,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21230 21201,24510,Baltimore,184000159211109
Beechfield,Beechfield,39.27669,-76.70005,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21229,24510,Baltimore,184000159211110
Belair-Parkside,Belair-Parkside,39.33014,-76.56792,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21206,24510,Baltimore,184000159211111
Bellona-Gittings,Bellona-Gittings,39.36916,-76.62201,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21212,24510,Baltimore,184000159211112
Blythewood,Blythewood,39.35115,-76.62526,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21210,24510,Baltimore,184000159211113
Berea,Berea,39.30961,-76.57801,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21213,24510,Baltimore,184000159211114
Better Waverly,Better Waverly,39.32439,-76.60517,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21218,24510,Baltimore,184000159211115
Beverly Hills,Beverly Hills,39.33911,-76.56911,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21214,24510,Baltimore,184000159211116
Biddle Street,Biddle Street,39.30367,-76.579,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21213 21205,24510,Baltimore,184000159211117
Bolton Hill,Bolton Hill,39.30782,-76.62573,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21217,24510,Baltimore,184000159211118
Boyd-Booth,Boyd-Booth,39.28714,-76.64982,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21223,24510,Baltimore,184000159211119
Brewers Hill,Brewers Hill,39.28417,-76.56462,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21224,24510,Baltimore,184000159211120
Bridgeview/Greenlawn,Bridgeview/Greenlawn,39.30151,-76.65466,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21217 21216,24510,Baltimore,184000159211121
Burleith-Leighton,Burleith-Leighton,39.31925,-76.66071,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21215,24510,Baltimore,184000159211122
Broadway East,Broadway East,39.30846,-76.58882,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21213,24510,Baltimore,184000159211123
Broening Manor,Broening Manor,39.27424,-76.53783,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21224 21222,24510,Baltimore,184000159211124
Butcher'S Hill,Butcher'S Hill,39.29186,-76.58694,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21231,24510,Baltimore,184000159211125
Callaway-Garrison,Callaway-Garrison,39.33156,-76.67963,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21215,24510,Baltimore,184000159211126
Mount Winans,Mount Winans,39.26182,-76.64476,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21230,24510,Baltimore,184000159211127
Brooklyn,Brooklyn,39.23275,-76.60335,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21225,24510,Baltimore,184000159211128
Mt Pleasant Park,Mt Pleasant Park,39.36636,-76.57567,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21239,24510,Baltimore,184000159211129
Cameron Village,Cameron Village,39.35666,-76.59958,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21212 21239,24510,Baltimore,184000159211130
Canton,Canton,39.28204,-76.57523,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21224,24510,Baltimore,184000159211131
Canton Industrial Area,Canton Industrial Area,39.26861,-76.55562,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21224,24510,Baltimore,184000159211132
Carroll - Camden Industrial Area,Carroll - Camden Industrial Area,39.27322,-76.63378,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21230,24510,Baltimore,184000159211133
Carroll Park,Carroll Park,39.27628,-76.64651,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21230,24510,Baltimore,184000159211134
Carroll-South Hilton,Carroll-South Hilton,39.28579,-76.66691,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21223 21229,24510,Baltimore,184000159211135
Carrollton Ridge,Carrollton Ridge,39.28232,-76.64886,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21223,24510,Baltimore,184000159211136
Cedarcroft,Cedarcroft,39.36983,-76.61377,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21212,24510,Baltimore,184000159211137
Cedmont,Cedmont,39.34668,-76.53452,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21206,24510,Baltimore,184000159211138
Cedonia,Cedonia,39.32854,-76.53251,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21206,24510,Baltimore,184000159211139
Central Forest Park,Central Forest Park,39.32677,-76.68833,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21207,24510,Baltimore,184000159211140
Coppin Heights/Ash-Co-East,Coppin Heights/Ash-Co-East,39.307,-76.65725,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21216,24510,Baltimore,184000159211141
Central Park Heights,Central Park Heights,39.34368,-76.67106,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21215,24510,Baltimore,184000159211142
Charles North,Charles North,39.31058,-76.61709,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21218 21202 21201,24510,Baltimore,184000159211143
Dorchester,Dorchester,39.33178,-76.68632,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21215 21207,24510,Baltimore,184000159211144
Cherry Hill,Cherry Hill,39.24889,-76.62835,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21230 21225,24510,Baltimore,184000159211145
Easterwood,Easterwood,39.30744,-76.65029,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21217,24510,Baltimore,184000159211146
Eastwood,Eastwood,39.29015,-76.53062,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21224,24510,Baltimore,184000159211147
Cheswolde,Cheswolde,39.36762,-76.68041,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21209,24510,Baltimore,184000159211148
Chinquapin Park,Chinquapin Park,39.36314,-76.60228,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21212,24510,Baltimore,184000159211149
Cross Country,Cross Country,39.36612,-76.69797,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21215 21208,24510,Baltimore,184000159211150
Orchard Ridge,Orchard Ridge,39.31324,-76.55828,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21213,24510,Baltimore,184000159211151
Clifton Park,Clifton Park,39.32006,-76.58424,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21213,24510,Baltimore,184000159211152
Curtis Bay Industrial Area,Curtis Bay Industrial Area,39.2236,-76.58339,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21226,24510,Baltimore,184000159211153
Coldspring,Coldspring,39.35053,-76.6535,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21209,24510,Baltimore,184000159211154
Coldstream Homestead Montebello,Coldstream Homestead Montebello,39.32294,-76.59547,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21218,24510,Baltimore,184000159211155
Concerned Citizens Of Forest Park,Concerned Citizens Of Forest Park,39.32314,-76.68369,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21216,24510,Baltimore,184000159211156
Cross Keys,Cross Keys,39.35287,-76.6456,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21210,24510,Baltimore,184000159211157
Curtis Bay,Curtis Bay,39.22364,-76.59075,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21225 21226,24510,Baltimore,184000159211158
Cylburn,Cylburn,39.34762,-76.66408,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21215,24510,Baltimore,184000159211159
Darley Park,Darley Park,39.31543,-76.59374,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21213,24510,Baltimore,184000159211160
Dickeyville,Dickeyville,39.31604,-76.70772,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21207,24510,Baltimore,184000159211161
Dolfield,Dolfield,39.33772,-76.68031,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21215,24510,Baltimore,184000159211162
Downtown,Downtown,39.29107,-76.61518,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21202 21201,24510,Baltimore,184000159211163
Druid Heights,Druid Heights,39.3083,-76.63708,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21217,24510,Baltimore,184000159211164
East Baltimore Midway,East Baltimore Midway,39.31485,-76.60323,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21218,24510,Baltimore,184000159211165
Druid Hill Park,Druid Hill Park,39.323,-76.64401,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21211,24510,Baltimore,184000159211166
Dunbar-Broadway,Dunbar-Broadway,39.29602,-76.5952,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21231 21205,24510,Baltimore,184000159211167
Dundalk Marine Terminal,Dundalk Marine Terminal,39.24818,-76.5334,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21222,24510,Baltimore,184000159211168
East Arlington,East Arlington,39.33147,-76.66848,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21215,24510,Baltimore,184000159211169
Edmondson Village,Edmondson Village,39.29783,-76.68343,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21229,24510,Baltimore,184000159211170
Ednor Gardens-Lakeside,Ednor Gardens-Lakeside,39.33314,-76.5967,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21218,24510,Baltimore,184000159211171
Ellwood Park/Monument,Ellwood Park/Monument,39.29717,-76.57219,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21224 21205,24510,Baltimore,184000159211172
Evergreen,Evergreen,39.34659,-76.62916,Baltimore,1840001592,Maryland,MD,polygon,America/New_York,21210,24510,Baltimore,184000159211173
